"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","regulation","is_noncoding"
"100506411",14.3054536796648,1.62859578267799,0.119286426309242,13.6528172824624,1.94222083644943e-42,3.56482317705996e-41,"MAP3K9-DT","Up",FALSE
"105374476",310.24074104748,-1.88783707743277,0.13833254817913,-13.6470924759382,2.10095172744172e-42,3.85370750616985e-41,"SLC2A9-AS1","Down",FALSE
"4062",6.13165433698462,3.66479296005278,0.268542623948638,13.6469693569156,2.10450352036506e-42,3.85776526922171e-41,"LY6H","Up",FALSE
"105379080",16.0556853190793,2.99884745279897,0.219770156116212,13.6453807277328,2.15087232328169e-42,3.94025579935534e-41,"LOC105379080","Up",TRUE
"494514",39.9387923470331,1.57239044537503,0.115275509327927,13.6402819171418,2.30667138814853e-42,4.21494432968917e-41,"TYMSOS","Up",FALSE
"80150",147.537486605776,1.9260165202151,0.141240246944912,13.6364567598519,2.4308766856978e-42,4.43346338155322e-41,"ASRGL1","Up",FALSE
"4091",378.963595208937,-1.17683933651391,0.0863262775217662,-13.6324578135224,2.56784147880698e-42,4.67733705924626e-41,"SMAD6","Down",FALSE
"1277",9041.40686045428,2.51788631828436,0.184719544696372,13.630860353316,2.62467648934747e-42,4.77784029963518e-41,"COL1A1","Up",FALSE
"79660",3031.59745107404,-1.41626968343315,0.103902340458957,-13.6307774894887,2.62765854750311e-42,4.78024705312664e-41,"PPP1R3B","Down",FALSE
"102724542",36.9221805801161,4.94488113014446,0.36283226336172,13.6285596113451,2.70873876247707e-42,4.92463755567012e-41,"LOC102724542","Up",TRUE
"5328",161.39639614939,1.91426242183546,0.140489396522839,13.6256718956314,2.81804687621273e-42,5.12013337168291e-41,"PLAU","Up",FALSE
"100526664",1286.63332269824,-1.0581833870218,0.0776770212794731,-13.6228625865374,2.92859521874899e-42,5.31763462229088e-41,"LY75-CD302","Down",FALSE
"107986929",3.151892342758,3.16059401688776,0.232026717210568,13.621681394645,2.97635434607276e-42,5.40094848507898e-41,NA,"Up",FALSE
"105377576",164.7285444802,-1.10018611852925,0.080767973178973,-13.6215640336964,2.98114170512447e-42,5.40622914509915e-41,"LOC105377576","Down",TRUE
"101928589",65.7638960855061,1.10862061146567,0.0814073911188097,13.6181813006106,3.12247046015555e-42,5.65896188241407e-41,NA,"Up",FALSE
"116085",63.2335421027678,4.52169419593277,0.332134672913869,13.6140384147889,3.30466649031568e-42,5.98539532000699e-41,"SLC22A12","Up",FALSE
"1131",74.5121283169824,2.18387587431705,0.160416461971913,13.6137890555111,3.31596418728504e-42,6.00208275709834e-41,"CHRM3","Up",FALSE
"8357",67.3837298815067,1.84500585872034,0.13557592943959,13.6086535887805,3.55737082871658e-42,6.43095826273572e-41,"H3C10","Up",FALSE
"107986904",6.02990335869837,3.34622434473309,0.245975274227135,13.6039053325464,3.79609590544237e-42,6.85759201096176e-41,"LOC107986904","Up",TRUE
"5296",858.150354977944,1.01994227589051,0.0749902108299005,13.601005579302,3.94965346189699e-42,7.12669927291413e-41,"PIK3R2","Up",FALSE
"4634",12.2189919955188,-1.90093186732713,0.139841643052035,-13.5934606161613,4.37876845260688e-42,7.89604094540844e-41,"MYL3","Down",FALSE
"2257",34.2517023508765,2.17573658114045,0.160091471481251,13.5905839393529,4.55432248104242e-42,8.20747051370836e-41,"FGF12","Up",FALSE
"6300",168.487068733671,1.6960156063551,0.124819110091271,13.587788000691,4.73165428891163e-42,8.52171233346324e-41,"MAPK12","Up",FALSE
"29967",90.154819903481,1.60632650517878,0.118252396188003,13.5838812316747,4.99099920025477e-42,8.98317468555856e-41,"LRP12","Up",FALSE
"56265",68.6182761894476,2.91763668467784,0.214832114112182,13.5810081129411,5.19070437039892e-42,9.33095533450362e-41,"CPXM1","Up",FALSE
"1311",50.3732919100509,4.13845042816795,0.304831709919128,13.5761808680137,5.54428880920719e-42,9.96035116204297e-41,"COMP","Up",FALSE
"171220",42.0626632852748,1.00230651438923,0.0738440224815356,13.5732924711659,5.76720816243985e-42,1.03543678716922e-40,"DSTNP2","Up",FALSE
"107985967",45.9212264660931,-2.45965495689102,0.181322649384016,-13.56507289766,6.45154959300724e-42,1.15470307756011e-40,NA,"Down",FALSE
"112694756",1739.03813742694,1.17526904004139,0.0866465580106719,13.5639437621589,6.55166278391311e-42,1.1718930736095e-40,"LOC112694756","Up",TRUE
"10537",3484.37992918216,1.96552015926613,0.144910763554886,13.56365884113,6.57716810417028e-42,1.17572493521971e-40,"UBD","Up",FALSE
"105370596",32.7966717654956,-2.01208468661662,0.148375334794174,-13.5607760508697,6.8408473893969e-42,1.22210126004871e-40,NA,"Down",FALSE
"79804",135.92268365986,-2.51661874848303,0.185627157289315,-13.5573845186924,7.1645492438744e-42,1.27834379879241e-40,"HAND2-AS1","Down",FALSE
"1579",11649.3695227303,-2.04499293687382,0.15086324263849,-13.5552762959906,7.37339889400075e-42,1.31479344488813e-40,"CYP4A11","Down",FALSE
"284541",4080.33620916396,-2.03285818446073,0.150005419965122,-13.5518982243001,7.72074116036304e-42,1.37502723522656e-40,"CYP4A22","Down",FALSE
"10402",820.435527457839,-1.14883664042178,0.0847800804734843,-13.5507849721974,7.83873683664427e-42,1.39517888394117e-40,"ST3GAL6","Down",FALSE
"3155",2414.75770116349,-1.05041937832143,0.0775176752317498,-13.5507079537803,7.84696618674069e-42,1.3957809280158e-40,"HMGCL","Down",FALSE
"920",1430.23609514977,-1.38538590408331,0.102254332309863,-13.5484323528234,8.09402846764474e-42,1.43883846797058e-40,"CD4","Down",FALSE
"10449",7009.64171600919,-1.3591462067387,0.100325482838169,-13.5473677104657,8.21225853729811e-42,1.45805561872448e-40,"ACAA2","Down",FALSE
"100996294",10.6828954701457,-2.14967456049407,0.158699165547305,-13.5455946039823,8.41298912971643e-42,1.49277425112492e-40,"LOC100996294","Down",TRUE
"56169",9.80890269471745,3.58142503591773,0.264513126254233,13.5396873744386,9.11761164050593e-42,1.61680406418282e-40,"GSDMC","Up",FALSE
"401021",6.08666896336801,2.76526892950131,0.204396997864404,13.5289116689267,1.05575075927999e-41,1.86753749175339e-40,"LOC401021","Up",TRUE
"653",66.978963431169,-2.55961740979072,0.189209097825122,-13.5279827408535,1.06917467873492e-41,1.89012230805453e-40,"BMP5","Down",FALSE
"731656",1350.85018089221,-1.90459915918985,0.140799577644748,-13.5270232414713,1.08321863643044e-41,1.91377486453521e-40,"LINC01348","Down",TRUE
"283377",2252.16345332264,-1.40704748084475,0.10402841065045,-13.5256077839411,1.1042719886394e-41,1.94977466148605e-40,"SPRYD4","Down",FALSE
"2191",89.0503046600705,2.58109334470198,0.190852370866415,13.5240308149412,1.1282072422642e-41,1.98959658069348e-40,"FAP","Up",FALSE
"57655",761.918893804082,1.11343863274355,0.0823348673070019,13.5232941906844,1.13956385827665e-41,2.00839412427484e-40,"GRAMD1A","Up",FALSE
"1284",2925.74791698066,1.49893034446681,0.110850993497746,13.5220289613127,1.15933601986608e-41,2.04199135780449e-40,"COL4A2","Up",FALSE
"1295",152.933149798493,2.26588957727431,0.167689069313861,13.5124464972328,1.32058819690801e-41,2.32317036619163e-40,"COL8A1","Up",FALSE
"102723576",54.7924869178572,-1.97771757558188,0.146363821421793,-13.5123390218302,1.32251782103793e-41,2.32514457938035e-40,"LOC102723576","Down",TRUE
"3681",128.892357831078,-1.74253738029508,0.129010913867746,-13.5068989750854,1.42394145891891e-41,2.50040647158212e-40,"ITGAD","Down",FALSE
"23345",2822.83971235249,-1.11678950584236,0.0826878058089784,-13.5060967565437,1.43953857160593e-41,2.52625422212722e-40,"SYNE1","Down",FALSE
"102723340",234.332886704327,-1.00323866812064,0.0742924705035915,-13.5039077489305,1.48296807656124e-41,2.60088396277775e-40,"LOC102723340","Down",TRUE
"64762",421.84768856751,-1.06151727811321,0.078608776422074,-13.5038010566861,1.48511782078714e-41,2.60306895940523e-40,"GAREM1","Down",FALSE
"2746",8822.99438552843,-1.05834266368281,0.0783801806731455,-13.502682114197,1.50785097270061e-41,2.64130731823796e-40,"GLUD1","Down",FALSE
"400258",52.0769570065792,-2.93857271041352,0.217631992468991,-13.5024849842894,1.51189169783225e-41,2.64677550846037e-40,"C14orf180","Down",FALSE
"84102",1431.93982948408,-1.08868664080849,0.0806469104424648,-13.499421550503,1.57608733282643e-41,2.75748256444323e-40,"SLC41A2","Down",FALSE
"132671",115.249597384257,-1.84182966979367,0.136488548042039,-13.4943897947129,1.68746492853786e-41,2.94697483396199e-40,"SPATA18","Down",FALSE
"221527",82.5397427785609,1.02243817912461,0.0757949431714919,13.4895302554851,1.80245278746731e-41,3.14397549203413e-40,"ZBTB12","Up",FALSE
"286467",32.0208350759699,2.25763321990525,0.167408129963366,13.4858039475101,1.89587584026807e-41,3.30093303797097e-40,"FIRRE","Up",FALSE
"9936",1220.63246078085,-1.13675828429088,0.0843180040120966,-13.48179783914,2.00169116877802e-41,3.48096028251628e-40,"CD302","Down",FALSE
"57733",1019.75415611251,-2.15705574371002,0.160073037033561,-13.4754471064216,2.18159804705288e-41,3.78239979283738e-40,"GBA3","Down",FALSE
"80320",11.7343934680837,1.92347497207011,0.142777882535342,13.471799258502,2.29211557239247e-41,3.96923296775456e-40,"SP6","Up",FALSE
"55879",9.07989917859304,4.23799773290236,0.314864485389421,13.4597515107518,2.69822074973311e-41,4.66406729596724e-40,"GABRQ","Up",FALSE
"2740",27.6618449999303,4.34781640982576,0.323030574612631,13.4594578703256,2.70896445035922e-41,4.67982952858098e-40,"GLP1R","Up",FALSE
"54825",1383.25993241785,-2.43641132931146,0.181039504214854,-13.4578988153877,2.76672373815276e-41,4.77674521650619e-40,"CDHR2","Down",FALSE
"3700",52711.1836453043,-1.53478303156189,0.114066200993242,-13.4551954759396,2.86979386435106e-41,4.95172700452856e-40,"ITIH4","Down",FALSE
"161247",83.9657535694665,-1.58056201625575,0.117537505554088,-13.4472993008042,3.19323437407121e-41,5.50321744491339e-40,"FITM1","Down",FALSE
"3984",288.153607448663,1.090423626766,0.0811022801012246,13.4450427954064,3.29215274865015e-41,5.67029993155663e-40,"LIMK1","Up",FALSE
"5967",142.000941850026,6.30061364821945,0.468705594576304,13.442582553159,3.40347765367801e-41,5.85503879752803e-40,"REG1A","Up",FALSE
"157855",14.000992290868,5.57374818076657,0.414708315129467,13.4401649965145,3.51651679198999e-41,6.04588958661061e-40,"KCNU1","Up",FALSE
"440184",49.5890863924908,-1.88384749192786,0.140246564368745,-13.4323967250615,3.90563175360794e-41,6.70688033633879e-40,"CCDC196","Down",FALSE
"5157",27.2696869735843,1.9103179201273,0.142277884236033,13.4266680333689,4.2197469898392e-41,7.23765776136922e-40,"PDGFRL","Up",FALSE
"105373494",3.24673801791708,-3.21179683205604,0.239219017971871,-13.4261768118858,4.24782339528484e-41,7.2814772700841e-40,"LOC105373494","Down",TRUE
"1949",27.2936480669293,-1.86121438019425,0.13866111080707,-13.4227568880788,4.44851069317629e-41,7.62095246532366e-40,"EFNB3","Down",FALSE
"4613",46.1832431980261,2.88416482390055,0.214875697456242,13.4224803365113,4.46514545931422e-41,7.64490243384844e-40,"MYCN","Up",FALSE
"107985297",7.22001356293094,1.74650817842399,0.13017475655698,13.4166425551141,4.83109222452014e-41,8.26162671506715e-40,NA,"Up",FALSE
"723790",446.579246334052,1.32471202735632,0.0987493792697814,13.4148896646452,4.94668764484348e-41,8.45428550719302e-40,"H2AC19","Up",FALSE
"1757",3323.24581686738,-1.38382062242995,0.103183680382592,-13.4112353552318,5.19659273118375e-41,8.87612559149642e-40,"SARDH","Down",FALSE
"716",35595.3232728826,-1.18532942769557,0.0883962836336363,-13.4092676634262,5.33631612675586e-41,9.10937947944963e-40,"C1S","Down",FALSE
"3263",46388.0922088294,-1.78173967034618,0.132893775269954,-13.407247004059,5.48368951010956e-41,9.34986918366697e-40,"HPX","Down",FALSE
"2015",42.7639245451791,-1.91692643936626,0.142990905451135,-13.4059325893377,5.58171983084498e-41,9.51138270347182e-40,"ADGRE1","Down",FALSE
"102723442",22.6557626363816,2.85788668374875,0.213362778435148,13.3944950694266,6.51173826525541e-41,1.10569008586572e-39,"LINC01754","Up",TRUE
"105371085",134.517575480844,2.51806597870496,0.188024049158505,13.3922548204577,6.71119065512527e-41,1.13888549491042e-39,"LOC105371085","Up",TRUE
"105682749",31.0344336160365,1.9935177752368,0.148949996643671,13.3838054391222,7.5196621736646e-41,1.27233390879667e-39,"CCEPR","Up",FALSE
"6817",2487.05477572533,-1.35594333477843,0.101321525701966,-13.3825791250608,7.64478598816018e-41,1.29231528080921e-39,"SULT1A1","Down",FALSE
"3992",1109.02110962974,1.77067979638601,0.132326670039871,13.381125632894,7.79577327508894e-41,1.31673125381825e-39,"FADS1","Up",FALSE
"645073",46.0682622771917,7.52256558847204,0.562684521508589,13.3690643707483,9.1686878585457e-41,1.5449963308976e-39,"GAGE12G","Up",FALSE
"105378720",88.7472363698243,-1.27300693692137,0.0952697095041662,-13.3621372789607,1.00632639485386e-40,1.69375730677974e-39,"EPS15-AS1","Down",FALSE
"26769",22.3168501594254,1.38595494908823,0.103743357112953,13.3594572959426,1.04321947002574e-40,1.75482676973138e-39,"SNORD81","Up",TRUE
"145773",16.9429542325925,2.03726456013885,0.152511287044065,13.3581231895986,1.06208334686048e-40,1.78551524943888e-39,"FAM81A","Up",FALSE
"55765",188.33403120933,2.57130425157376,0.19250122824404,13.357339457149,1.07332286838083e-40,1.80230623694642e-39,"INAVA","Up",FALSE
"92292",2694.92744195713,-1.90169959265773,0.142374908627668,-13.3569855179395,1.07843741280367e-40,1.80983919661539e-39,"GLYATL1","Down",FALSE
"84793",71.0230215311988,1.43408110007949,0.107387448050249,13.3542711566109,1.11847502687665e-40,1.87375473088969e-39,"FOXD2-AS1","Up",FALSE
"204962",81.0768293862366,3.08945072037672,0.231535451129175,13.3433161328418,1.29565225260253e-40,2.16679405171008e-39,"SLC44A5","Up",FALSE
"10763",499.842594249059,1.46651704059288,0.109933638669717,13.3400209284336,1.35421513311475e-40,2.26341772509799e-39,"NES","Up",FALSE
"105370733",47.615192314906,-2.37211515241034,0.177860713897602,-13.3369258473573,1.41161608709362e-40,2.35525608784021e-39,"LOC105370733","Down",TRUE
"1544",6124.33954756637,-3.29120962535535,0.246834443037678,-13.333672500693,1.47456179206341e-40,2.45885526854905e-39,"CYP1A2","Down",FALSE
"3479",1356.18380936581,-1.79062194736106,0.134336767714082,-13.3293511361846,1.56250730072192e-40,2.60249191707287e-39,"IGF1","Down",FALSE
"4188",55.2407775655142,2.63524840903269,0.197760004443963,13.3254872057783,1.64555011110703e-40,2.73922266472025e-39,"MDFI","Up",FALSE
"252983",234.936078789606,1.02690237738054,0.0770681671228197,13.3245984135579,1.66526439502684e-40,2.77043813102154e-39,"STXBP4","Up",FALSE
"8337",436.160505736593,1.32037549647917,0.0991045394593806,13.3230576892025,1.69999723103342e-40,2.82495789147723e-39,"H2AC18","Up",FALSE
"8351",88.7617898113535,1.6635569102881,0.124881202043489,13.3211154526586,1.74480963478511e-40,2.89775247188821e-39,"H3C4","Up",FALSE
"283487",37.0125356289862,1.87198586858099,0.140531239089613,13.3207810641111,1.75264251504381e-40,2.90740778503639e-39,"PRECSIT","Up",FALSE
"226",1777.53906067409,1.1503093634174,0.0863543672910941,13.3208012461002,1.75216877229566e-40,2.90740778503639e-39,"ALDOA","Up",FALSE
"100128327",5.04003007892193,-1.79425996915297,0.134696817640759,-13.3207302190191,1.75383659415987e-40,2.90771365795141e-39,"TRAPPC3L","Down",FALSE
"646168",7.31097725063639,2.57756417101073,0.193529900866667,13.318686980502,1.80249674905867e-40,2.98666866394658e-39,"LRRC77P","Up",FALSE
"4329",5197.57273572469,-1.53026201719809,0.114907074922455,-13.3173872734189,1.83414577087201e-40,3.03736227197079e-39,"ALDH6A1","Down",FALSE
"3039",375.707017488619,-2.14781533880265,0.161344082534304,-13.3120180490411,1.97085470382111e-40,3.26000423668238e-39,"HBA1","Down",FALSE
"11113",227.867640692121,1.49098499032018,0.112005157916998,13.3117529411019,1.97786126448787e-40,3.26971576892777e-39,"CIT","Up",FALSE
"133022",8.66687156228779,3.11744192331764,0.234364908446735,13.3016582728986,2.26390941465308e-40,3.73402424531382e-39,"TRAM1L1","Up",FALSE
"7365",5359.87657398882,-2.1116648706181,0.158830142387953,-13.2951141318014,2.47095903918445e-40,4.07086260929255e-39,"UGT2B10","Down",FALSE
"102723641",5.08654010857167,-1.6748566944504,0.12602478241892,-13.2898995126451,2.64933771204007e-40,4.36224284913264e-39,"HID1-AS1","Down",FALSE
"105375564",14.8434372719911,1.39001475555437,0.10460571478553,13.2881340030444,2.71258747324046e-40,4.46383394596451e-39,"ZNF775-AS1","Up",FALSE
"100532742",141.045318263532,1.12284047550988,0.0845061237146265,13.2870900492568,2.75069145879292e-40,4.52395274873321e-39,"PIR-FIGF","Up",FALSE
"440689",159.187537658796,1.49056991800461,0.1122371877925,13.2805351534673,3.00240710778114e-40,4.93230575526989e-39,"H2BC18","Up",FALSE
"2710",1587.93325589862,-1.22422477952627,0.092190177794278,-13.2793406935186,3.05068343510985e-40,5.00875607550133e-39,"GK","Down",FALSE
"53829",96.3353271634439,-1.56698050705476,0.118027620891292,-13.2763881472965,3.17335396982577e-40,5.20719359675456e-39,"P2RY13","Down",FALSE
"84707",72.0552001066213,2.62884192976424,0.198015108039702,13.2759664441218,3.19127040185798e-40,5.23361076496049e-39,"BEX2","Up",FALSE
"105370195",6.82245894332497,-2.28618008964284,0.172215149096322,-13.2751392757216,3.22670605689819e-40,5.28871263668492e-39,"LOC105370195","Down",TRUE
"360",1019.38228353944,-1.21928505111575,0.0918518740958636,-13.2744711321101,3.25561459201263e-40,5.33305967126164e-39,"AQP3","Down",FALSE
"5349",49.9604713924354,3.37257907261547,0.254227692123882,13.2659784008583,3.64630541124596e-40,5.96965908090172e-39,"FXYD3","Up",FALSE
"64220",28.5303528102872,3.70361936646657,0.279309050731936,13.2599332415514,3.95247463111886e-40,6.45623167481344e-39,"STRA6","Up",FALSE
"107987102",69.0431946355666,-1.12401706721009,0.0848042995148335,-13.2542462309176,4.26379373633926e-40,6.95292933290476e-39,"LOC107987102","Down",TRUE
"101928000",24.3212203985675,1.39131182660479,0.104979865365343,13.2531302241896,4.32768946448987e-40,7.05312966600902e-39,"ZNF232-AS1","Up",FALSE
"105370997",31.2008195797498,-1.67911846098203,0.126733446632781,-13.2492132550249,4.55958011449555e-40,7.42685453264948e-39,"LOC105370997","Down",TRUE
"101928529",7.64545093123804,1.84052398384565,0.138942392310555,13.2466697401599,4.71673461089731e-40,7.67849199121655e-39,"LOC101928529","Up",TRUE
"196475",43.020630357717,3.03406850751525,0.229222665686154,13.2363372462888,5.41247323552313e-40,8.79122415322025e-39,"RMST","Up",FALSE
"4277",95.7113836106651,1.14381577330238,0.0864420438311537,13.2321694699466,5.72117945329491e-40,9.28217047301333e-39,"MICB","Up",FALSE
"100507421",64.7372805229753,2.69302042338949,0.203613844495563,13.2261164758283,6.20095536565653e-40,1.00435946355555e-38,"TMEM178B","Up",FALSE
"107984264",120.253860913179,3.27771850050268,0.247850829473432,13.2245613519483,6.3305472817069e-40,1.02477290960425e-38,NA,"Up",FALSE
"1687",176.486391990682,1.26727973586871,0.0958692826186286,13.2188298613852,6.83184919180557e-40,1.1046804774038e-38,"GSDME","Up",FALSE
"100302739",90.7428882537827,1.10218280418525,0.0834016172184512,13.2153648927255,7.15385555453582e-40,1.15609838529474e-38,"PCNA-AS1","Up",FALSE
"1138",8.59328496198299,2.16745595963818,0.164017506864527,13.2147842085445,7.20927712458794e-40,1.16440136081819e-38,"CHRNA5","Up",FALSE
"1297",8.12541937220542,2.49609530037595,0.188940748613186,13.2109950801886,7.58154952147893e-40,1.22384228206026e-38,"COL9A1","Up",FALSE
"4440",81.1935500485989,2.71041690905192,0.205386863428363,13.1966420043086,9.1733993723475e-40,1.4783187192214e-38,"MSI1","Up",FALSE
"1464",216.346623249688,1.54606622019529,0.117235112789476,13.1877402887958,1.03233496603272e-39,1.66177654286251e-38,"CSPG4","Up",FALSE
"162494",26.4829856770824,2.92614715056729,0.221906308680442,13.1864081195686,1.05073560953983e-39,1.6904516247781e-38,"RHBDL3","Up",FALSE
"91464",62.7082076713178,3.98660860958177,0.302438168219065,13.1815657827095,1.1204103309543e-39,1.8005344146664e-38,"ISX","Up",FALSE
"23532",131.525724679904,6.01830557986906,0.456803865497634,13.1748131625656,1.22530398414493e-39,1.96581081534294e-38,"PRAME","Up",FALSE
"339240",15.9593166610461,-2.54648364547957,0.193310592972991,-13.1730165756377,1.25481969535194e-39,2.01092362753173e-38,"KRT17P5","Down",FALSE
"2023",9236.95650986958,1.04430306483405,0.0793981210232839,13.1527428026641,1.64111528794968e-39,2.62268801677995e-38,"ENO1","Up",FALSE
"10609",153.721592876121,1.34260674932956,0.102080950635157,13.1523731016977,1.64916049978926e-39,2.63408342057299e-38,"P3H4","Up",FALSE
"124842",37.019709968304,-1.92611615753285,0.146465605411652,-13.1506380089671,1.68744558950154e-39,2.69224698539974e-38,"TMEM132E","Down",FALSE
"5818",219.85263972375,1.04523986799584,0.0794839207864614,13.1503310059897,1.69431108851141e-39,2.70170380547904e-38,"NECTIN1","Up",FALSE
"23742",10.4961511249891,-2.41338630500739,0.183589935829007,-13.1455261646542,1.80545252286444e-39,2.87415266741018e-38,"NPAP1","Down",FALSE
"107985053",30.3536605106642,-1.7089873362951,0.130032403854761,-13.1427804580461,1.87218798993804e-39,2.97874418421191e-38,"SPNS2-AS1","Down",FALSE
"576",21.1094576305852,2.30764126307106,0.175586039045286,13.142509937683,1.87889436445977e-39,2.98776366138666e-38,"ADGRB2","Up",FALSE
"100506660",10.8498416377556,1.69943607821562,0.12933505166374,13.1397951008208,1.94753379068238e-39,3.09520298587589e-38,"DDX11-AS1","Up",FALSE
"4854",665.248250029267,1.57108200513555,0.119574811674228,13.138904282081,1.97059526589491e-39,3.13012699764157e-38,"NOTCH3","Up",FALSE
"388524",373.787176267664,1.12167091582031,0.0853796526503043,13.1374499778586,2.00882910013822e-39,3.1873421722193e-38,"RPSA2","Up",FALSE
"692198",10.4245660942409,1.46817288392614,0.111755588654795,13.1373553805995,2.01134146875984e-39,3.18957112430319e-38,"SNORD78","Up",TRUE
"9437",15.6313639002156,-1.75655883989387,0.133709047572903,-13.1371726280237,2.01620396855879e-39,3.19552239331623e-38,"NCR1","Down",FALSE
"618",19.2790128763192,2.3185277779139,0.176525796665551,13.1342150649325,2.09654086767699e-39,3.31919647649049e-38,"BCYRN1","Up",FALSE
"100288181",23.1810903701764,2.27572283795807,0.173311043780911,13.1308587630163,2.19157010456742e-39,3.46583393033128e-38,"LNCOC1","Up",FALSE
"105370989",1.64282689591078,-2.67124368380012,0.203471009076048,-13.1283748772373,2.26464439427045e-39,3.57943080495063e-38,"LOC105370989","Down",TRUE
"101929532",15.7430425849677,2.64867071981075,0.201817344653311,13.1240985474302,2.39617082143707e-39,3.77695278137629e-38,"LOC101929532","Up",TRUE
"116362",72.2253968425133,1.47545440511891,0.112426098527567,13.123771299038,2.40654332395775e-39,3.79122727808179e-38,"RBP7","Up",FALSE
"100507053",1608.68558583878,-1.78458388979481,0.13601521856462,-13.120472169421,2.51363916955012e-39,3.95777915826706e-38,"LOC100507053","Down",TRUE
"107987172",24.255675867407,1.88910748192187,0.144038911169605,13.1152579992601,2.69264329118423e-39,4.23730827866248e-38,NA,"Up",FALSE
"58526",928.684155488504,1.20608412671163,0.0919953693620011,13.1102699524549,2.87572990722867e-39,4.52295302394163e-38,"MID1IP1","Up",FALSE
"105374151",15.1365848580887,2.16252869475862,0.164968478154986,13.1087388266197,2.93437445442953e-39,4.61015360276386e-38,"LOC105374151","Up",TRUE
"1362",2556.36747631736,1.02958405136261,0.078577021616697,13.1028643002655,3.17062217777621e-39,4.97588978068661e-38,"CPD","Up",FALSE
"256227",9.26685056587753,2.5827085107277,0.197242352840152,13.0940869115507,3.55928885730468e-39,5.582810485439e-38,"STEAP1B","Up",FALSE
"6038",4402.91698076435,-1.1643113062278,0.088937868822777,-13.0912885775111,3.69289162052057e-39,5.78921572606158e-38,"RNASE4","Down",FALSE
"51179",2947.41063022647,-2.30201951467613,0.175970193176387,-13.0818718393328,4.18017909675863e-39,6.54243465372038e-38,"HAO2","Down",FALSE
"105378793",6.19841560418105,-2.44368218353618,0.18680197149356,-13.0816723399541,4.19116598844071e-39,6.55606725340117e-38,"LOC105378793","Down",TRUE
"144481",45.9573608612716,-1.85132518315075,0.141529999809944,-13.0807969026837,4.2397187618331e-39,6.62841590137186e-38,"SOCS2-AS1","Down",FALSE
"3250",40415.5800116959,-1.99173808123563,0.152376066931078,-13.0712002307852,4.81005527804227e-39,7.5160049862757e-38,"HPR","Down",FALSE
"653604",23.5895762439558,2.00334775534386,0.153296145465781,13.0684809409709,4.98510741844086e-39,7.78109070115229e-38,"H3C13","Up",FALSE
"84779",16.9007233457693,4.49533618310721,0.343984399437664,13.0684304010765,4.98842013383068e-39,7.78204350021972e-38,"NAA11","Up",FALSE
"104797538",21.6639409419175,2.45964990792787,0.188343671728284,13.0593711238481,5.61900337348222e-39,8.75628025700979e-38,"KCNMB2-AS1","Up",FALSE
"9181",842.56516897972,1.10839756070288,0.0848740821960037,13.0593171911209,5.62298533515656e-39,8.75774644033741e-38,"ARHGEF2","Up",FALSE
"100507554",22.468689318855,1.09099069588908,0.0835735900739188,13.0542518865604,6.00974809048957e-39,9.35506624377939e-38,"RPL37A-DT","Up",FALSE
"84187",268.062797902797,1.01540622241997,0.0778178992332121,13.0484918306122,6.48178390123932e-39,1.00789639734282e-37,"TMEM164","Up",FALSE
"387264",13.471052912946,2.78147970585796,0.213290401340448,13.0408105023828,7.16908574990031e-39,1.1117742038185e-37,"KRTAP5-1","Up",FALSE
"105371267",45.7647345182819,-2.06368111685685,0.158247923546953,-13.0408100820644,7.16912527429321e-39,1.1117742038185e-37,"CHD9NB","Down",FALSE
"349152",44.7145086698192,1.71371046620741,0.131414067336011,13.0405404911914,7.19452077614246e-39,1.11511199844645e-37,"DPY19L2P2","Up",FALSE
"647946",7.05020843571196,3.51638590363747,0.269724803016025,13.0369393704907,7.542448303955e-39,1.16715435925468e-37,"MIR924HG","Up",TRUE
"105378260",40.2145426376814,3.37205419839336,0.258730005963829,13.033100609385,7.93177062958066e-39,1.22674076579304e-37,NA,"Up",FALSE
"339416",11.8162858261127,2.09996475766575,0.161148373736956,13.0312500769852,8.12652276671224e-39,1.25551288967693e-37,"ANKRD45","Up",FALSE
"105373393",3.96909928671475,-2.37354033423995,0.182206225170772,-13.026669818857,8.62924182106955e-39,1.33103859648185e-37,"LOC105373393","Down",TRUE
"90355",48.2294603988963,1.61626333301817,0.124075073236092,13.0264950957774,8.64901940693688e-39,1.3333750582493e-37,"MACIR","Up",FALSE
"114827",41.125447851063,2.17458202936415,0.166948195978114,13.0254898330811,8.76368768614273e-39,1.34960790366598e-37,"FHAD1","Up",FALSE
"5155",205.571971572063,1.14786988424931,0.0881312575187562,13.0245490256963,8.872372390897e-39,1.36561507275816e-37,"PDGFB","Up",FALSE
"347733",309.022520096636,1.1282697021894,0.0866419435809081,13.0222113627425,9.14826219239013e-39,1.40582526476228e-37,"TUBB2B","Up",FALSE
"105369392",7.7103457569998,-1.86401315701231,0.143194244091192,-13.0173748871165,9.7464299717169e-39,1.49535263892117e-37,"LOC105369392","Down",TRUE
"1821",6.51951344322951,3.02231820240174,0.232175673461981,13.0173767015977,9.74619842293119e-39,1.49535263892117e-37,"DRP2","Up",FALSE
"146771",12.7244725160351,4.08030835207657,0.31346536962903,13.0167755274064,9.82321525332801e-39,1.5063309524246e-37,"TCAM1P","Up",FALSE
