"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","regulation"
"114036",11.5285369731288,-0.708768100001919,0.103526408963,-6.84625408242676,7.58087865545473e-12,2.39458312514846e-11,"LINC00310","NS"
"2319",1287.84494055669,0.386511551947719,0.0564595903887357,6.84580864449262,7.60450730805084e-12,2.40178330179039e-11,"FLOT2","NS"
"107985681",9.62936108605342,1.08229506752983,0.158097440674,6.84574691984763,7.6077872346832e-12,2.40255572743071e-11,"LOC107985681","Up"
"85437",487.861617905905,0.32064295730794,0.0468390506095663,6.84563314446114,7.61383666866962e-12,2.40420250421434e-11,"ZCRB1","NS"
"105377604",2.24417196555716,3.69031146517839,0.539079359527476,6.84558108181529,7.61660640973371e-12,2.40481341286604e-11,"LOC105377604","Up"
"105376976",1.3349000240569,3.04651617774026,0.445042105358432,6.84545606148126,7.62326154417445e-12,2.4066507997055e-11,NA,"Up"
"283120",13938.5415919054,1.54514380256569,0.2257226810316,6.84531920099504,7.63055349174899e-12,2.40868880253631e-11,"H19","Up"
"101928042",34.5157942368538,-0.629841133145813,0.0920138748064772,-6.84506694746298,7.64401151100375e-12,2.41267255034947e-11,"ARHGAP11A-DT","NS"
"728763",130.432345239485,-1.21592976481439,0.177644846217159,-6.84472300045221,7.66239896741016e-12,2.41814696711286e-11,"CROCC2","Down"
"105373294",8.83896802165815,2.16899420235056,0.316886157384565,6.84471111093163,7.66303535727203e-12,2.41814696711286e-11,"LOC105373294","Up"
"246312",6.51837653099583,-0.873021536758369,0.127551352197435,-6.84447104415665,7.67589608362457e-12,2.4219399081431e-11,"C21orf91-OT1","NS"
"58486",349.009708805038,0.349385996782339,0.0510482692086804,6.84422806489447,7.68893437193936e-12,2.4257880372821e-11,"ZBED5","NS"
"7100",84.0438069728263,0.675758322604542,0.0987484318974317,6.8432309214433,7.74266882274735e-12,2.44247318170093e-11,"TLR5","NS"
"102724736",1.56677581589387,2.98028951312685,0.435519584695063,6.84306657578568,7.75156039612078e-12,2.44501025506557e-11,"LOC102724736","Up"
"5009",2071.14146810741,-1.04113257212592,0.15216613312443,-6.84207813360522,7.80524940389926e-12,2.46167530756205e-11,"OTC","Down"
"102723911",2.09056797667698,1.69961974300972,0.248479099961008,6.84009135285994,7.91426954838374e-12,2.49578552840949e-11,"LOC102723911","Up"
"644656",31.5856458301108,0.557631281514659,0.0815315825300872,6.839451218905,7.94971224113582e-12,2.50668797897985e-11,"ZNF143-AS1","NS"
"84892",165.794305651932,0.39652565950768,0.0579799976717508,6.83900785496024,7.97435136321924e-12,2.5141818541492e-11,"POMGNT2","NS"
"102723757",2.85223579612416,-0.960754993100728,0.140488098840612,-6.83869310660066,7.9918883149997e-12,2.51943513623822e-11,"SLC38A2-AS1","NS"
"8863",1148.03718027087,-0.655105942930114,0.0958057727520562,-6.83785458967611,8.03879292567505e-12,2.53394438127835e-11,"PER3","NS"
"91582",737.411576844535,0.459222038051763,0.0671598738692313,6.83774420044216,8.04498789048407e-12,2.53561958268754e-11,"RPS19BP1","NS"
"100379249",51.7510596946773,-0.826615641781547,0.120891546524169,-6.83766289329658,8.04955378069855e-12,2.53678102184895e-11,"BOK-AS1","NS"
"440574",440.828102322234,0.40648571509055,0.0594502284748382,6.83741216003218,8.06364997103984e-12,2.54094530983702e-11,"MICOS10","NS"
"26772",4.85801206323863,0.756342909699761,0.110620058046642,6.83730349681119,8.06976651272937e-12,2.54259448614421e-11,"SNORD4B","NS"
"57198",493.445002899626,0.628680036062037,0.0919587204448661,6.83654614832275,8.11252332632043e-12,2.55578653048218e-11,"ATP8B2","NS"
"107985713",5.60649189326416,1.46958426670298,0.214964372797922,6.83640850609449,8.12031784822875e-12,2.55796229920468e-11,"LOC107985713","Up"
"100873995",13.4142511894767,-1.54757637802687,0.2263854486287,-6.8360240792909,8.14212638675744e-12,2.56447893778537e-11,"KCND3-AS1","Down"
"285429",22.4567073783052,0.729443944788975,0.106706058306996,6.83601246604335,8.1427860987254e-12,2.56447893778537e-11,"DCAF4L1","NS"
"6398",260.376379562559,0.731473605090358,0.107004753509684,6.83589822973763,8.14927829518002e-12,2.56624293433126e-11,"SECTM1","NS"
"101927888",3.31421670628297,1.89837500743882,0.277749830744328,6.83483767515343,8.20979360254753e-12,2.58501679604378e-11,"LOC101927888","Up"
"100113393",10.179508572988,0.756575258865335,0.11071082441835,6.83379663045788,8.26962383416645e-12,2.60357086669209e-11,"SNORD12B","NS"
"4209",1225.66225953106,0.323069782390169,0.0472787424422159,6.83329897754841,8.29837533664882e-12,2.61233726437268e-11,"MEF2D","NS"
"3295",5374.55720842876,-0.485774755195228,0.0710926395777789,-6.83298240268272,8.31671614580745e-12,2.61782480672164e-11,"HSD17B4","NS"
"148113",23.201029032886,1.35951981322668,0.19896738426087,6.83287775168312,8.32278784674414e-12,2.61944966568894e-11,"CILP2","Up"
"2999",54.5511787157436,-0.781016935498924,0.114306133434154,-6.83267740789105,8.33442362500862e-12,2.62282517269149e-11,"GZMH","NS"
"440804",5.43609290698774,0.863036829185181,0.12632427586709,6.83191590263469,8.37879674454364e-12,2.63650118716529e-11,"RIMBP3B","NS"
"84206",42.7285021637694,0.730564741196839,0.106934926702896,6.83186273860376,8.38190325700668e-12,2.63719053856963e-11,"MEX3B","NS"
"101928153",32.9899657365841,-0.468687264849782,0.0686054497267805,-6.83163315328909,8.39533148808992e-12,2.64112689746574e-11,"ITGA9-AS1","NS"
"3780",5.15728237710738,1.30817801092623,0.191515471524647,6.83066490927277,8.45219545458551e-12,2.65872555653909e-11,"KCNN1","Up"
"9743",662.202595613918,-0.453354131156293,0.0663846700653483,-6.8291991315166,8.53899784332297e-12,2.68573678344272e-11,"ARHGAP32","NS"
"84107",96.7481308615329,1.62714878653569,0.238273931640014,6.82889972619412,8.55683555505671e-12,2.69105329599785e-11,"ZIC4","Up"
"143872",548.534130207773,-0.492307703125052,0.0720929854885999,-6.82878784653606,8.5635103907637e-12,2.69285839957647e-11,"ARHGAP42","NS"
"3636",1623.95360924805,0.419902120499466,0.0614902548975171,6.82875882039027,8.56524294865929e-12,2.69310914330702e-11,"INPPL1","NS"
"25940",470.474075368252,0.284584691124589,0.0416761315585879,6.82848144685701,8.58181658497676e-12,2.69802569884455e-11,"FAM98A","NS"
"81501",20.2324531955561,1.193562492621,0.174796546058036,6.82829563591444,8.59293674003512e-12,2.70122685557834e-11,"DCSTAMP","Up"
"56141",6.49880779559743,1.16517369132319,0.170652670081465,6.82774954981351,8.62569992397645e-12,2.71123015073864e-11,"PCDHA7","Up"
"23418",5.77455562205886,1.08638907746508,0.159115907393561,6.8276584991467,8.63117452558148e-12,2.71265485089704e-11,"CRB1","Up"
"105376981",7.92375042832661,3.50817767244293,0.513857153386135,6.82714573364463,8.66206919889059e-12,2.72206753371509e-11,"LOC105376981","Up"
"105376166",4.87236255868138,1.41668229938466,0.207514761874893,6.82689889907088,8.67697985476036e-12,2.72645571039159e-11,"LOC105376166","Up"
"105373710",3.07101223606869,2.52385318852508,0.369695509863027,6.82684295911567,8.68036254065061e-12,2.72722103911909e-11,"LOC105373710","Up"
"100506682",2.43737924263799,-1.20111513675192,0.175944557747133,-6.82666831035578,8.69093185747945e-12,2.73024387075045e-11,"LINC03012","Down"
"7940",177.546753938709,-0.729537351365991,0.106868650455247,-6.826486048605,8.70197533957919e-12,2.73341498504801e-11,"LST1","NS"
"54930",455.922456860676,0.478500282933723,0.0700992614383657,6.8260388642531,8.72912911873579e-12,2.74164533058516e-11,"HAUS4","NS"
"100873954",232.805487450793,-0.379549162654847,0.0556095422583907,-6.82525241605597,8.77708508939314e-12,2.75640672196667e-11,"SNRK-AS1","NS"
"100423031",2.24380083784016,1.62799741083068,0.238548956077777,6.82458409207996,8.8180409040876e-12,2.76896676432139e-11,"MIR4321","Up"
"2281",196.853686459556,0.69477125348075,0.101805896995439,6.82446964257755,8.82507328077411e-12,2.77087287766826e-11,"FKBP1B","NS"
"829",1280.51969661729,0.312209641316264,0.0457517107000401,6.82399928962635,8.85403196849785e-12,2.77966218934701e-11,"CAPZA1","NS"
"9653",604.404500033574,0.422899972578809,0.0619734022526228,6.82389472268987,8.86048258391959e-12,2.78138410128315e-11,"HS2ST1","NS"
"8013",214.103004408752,-1.24426432649916,0.18237681302646,-6.82249188288334,8.94746871478105e-12,2.80838369534893e-11,"NR4A3","Down"
"1649",593.881175501983,0.623916062705635,0.091457750035502,6.82190478623674,8.98412077102253e-12,2.819580535788e-11,"DDIT3","NS"
"2674",847.980410469801,-0.972301552464545,0.142531261529419,-6.82167225653763,8.99867808034804e-12,2.82384146625109e-11,"GFRA1","NS"
"90233",134.467396189443,0.524751982412774,0.0769261255082238,6.82150542414457,9.00913670598611e-12,2.82681541576583e-11,"ZNF551","NS"
"84795",475.86616541219,-0.873164968018588,0.128015441012822,-6.82077850226782,9.05484618330678e-12,2.8408482447638e-11,"PYROXD2","NS"
"107987223",1.95659082487434,1.72731984382264,0.253254794889423,6.82048229166532,9.07353725276995e-12,2.84640224188746e-11,"LOC107987223","Up"
"112268468",1.75740701709187,2.16984864901083,0.318157529631454,6.82004493662096,9.10120375256383e-12,2.8545573844924e-11,"LOC112268468","Up"
"91875",126.103244758453,0.329531312795684,0.048318090867814,6.82004000731728,9.10151604431183e-12,2.8545573844924e-11,"TTC5","NS"
"152831",933.967202952182,0.708259384551124,0.10385285158578,6.81983569768537,9.11446914317676e-12,2.85830863971692e-11,"KLB","NS"
"6167",6318.74967975895,0.473192331860702,0.0693873689389931,6.81957450032069,9.13105519520733e-12,2.86319825252157e-11,"RPL37","NS"
"101927828",2.70945062654943,2.22101371791608,0.325693771400487,6.81933126435207,9.14652728629159e-12,2.86773753718699e-11,"OVOL1-AS1","Up"
"92749",4.23341346335312,1.13686683416146,0.166713386160647,6.81928944245638,9.14919013811401e-12,2.86826015237761e-11,"DRC1","Up"
"7743",680.822152087475,0.400953055464491,0.0588011448639728,6.81879674948563,9.18061774713611e-12,2.87779938915887e-11,"ZNF189","NS"
"83746",487.138692228492,0.280066980220386,0.0410757135843699,6.81831076762978,9.21172087978528e-12,2.88723484867279e-11,"L3MBTL2","NS"
"100529207",458.467095073247,0.353530649270511,0.0518593046587384,6.81711125123888,9.28893321708544e-12,2.9111187156995e-11,"RAD51L3-RFFL","NS"
"692204",4.73445190926057,0.880710167565812,0.129197744057094,6.81676119032399,9.31158576144243e-12,2.91790039997844e-11,"SNORD88C","NS"
"92715",437.398848422592,0.420743929204023,0.0617258546577266,6.8163321761533,9.33942121290881e-12,2.92630455977965e-11,"DPH7","NS"
"440021",3.54988321162966,1.23947908079878,0.18184483147095,6.81613588229363,9.35218438964131e-12,2.92998483521421e-11,"KRTAP5-2","Up"
"4010",3.2086366918077,3.10034637440791,0.4548643673546,6.81597987646055,9.36234019421281e-12,2.93284752434396e-11,"LMX1B","Up"
"107985897",136.810900182503,-0.702078038688376,0.103019155383799,-6.81502421634866,9.42478883427716e-12,2.95208906732123e-11,"LOC107985897","NS"
"11341",17.4614780694002,-0.801013572777626,0.117541481373344,-6.81473096492113,9.44403336139879e-12,2.95779524460644e-11,"SCRG1","NS"
"644919",10.0954400670261,1.87845912297053,0.275649839416712,6.81465705528958,9.44888972739412e-12,2.95899441463132e-11,"LINC02315","Up"
"100132169",2.43648632831398,1.20533859687601,0.176876072850642,6.8145938421746,9.45304520049026e-12,2.95997385760268e-11,"WASIR2","Up"
"55108",1723.30480182364,-0.32312268686894,0.0474167026019851,-6.8145330471675,9.45704340219473e-12,2.96090384753646e-11,"BSDC1","NS"
"1850",210.669376557163,0.882940908167554,0.129570294704608,6.81437755606306,9.46727685995709e-12,2.96378561814376e-11,"DUSP8","NS"
"2549",586.4259402129,-0.407532079276468,0.0598058321412628,-6.81425313694939,9.47547316549165e-12,2.96602908934596e-11,"GAB1","NS"
"10949",1273.9303087728,0.311905059189508,0.0457748712077997,6.81389266555407,9.49925905637409e-12,2.97315142164396e-11,"HNRNPA0","NS"
"23352",5957.52733107208,-0.288597871201076,0.0423638750418456,-6.81235772025125,9.60119978188883e-12,3.00473105106319e-11,"UBR4","NS"
"6429",1454.61337464827,-0.347737738458537,0.0510561242540923,-6.81089180855056,9.69955594744521e-12,3.03518213815633e-11,"SRSF4","NS"
"2108",2789.7047001581,-0.442985584390778,0.0650416539838393,-6.81079826938051,9.70586540500755e-12,3.03682650948943e-11,"ETFA","NS"
"64840",95.5427489600967,0.479696012454201,0.0704347394091965,6.81050311931115,9.7258004082901e-12,3.04273329883692e-11,"PORCN","NS"
"23326",2181.97584634327,0.348092915699286,0.0511168725439696,6.80974594836301,9.77712482181832e-12,3.05845796891944e-11,"USP22","NS"
"107984676",2.86462375295411,1.7666967733018,0.25944131308606,6.8096200727899,9.78568291208907e-12,3.06080261216836e-11,"LOC107984676","Up"
"107986760",6.01134823258568,0.815122721306115,0.119703150984603,6.80953437400292,9.79151364198311e-12,3.06229376478963e-11,"LOC107986760","NS"
"64431",242.630414486611,0.39417738581697,0.0578874165223199,6.80937947308436,9.80206134813846e-12,3.06525966667055e-11,"ACTR6","NS"
"105376425",18.1220552196674,1.35821102912397,0.19946284828364,6.8093433980877,9.80451940936227e-12,3.06569543920537e-11,"FRMD4A-AS2","Up"
"9810",1253.52160281737,0.289539298923315,0.0425277358057459,6.80824627593259,9.87956373900613e-12,3.08882506303223e-11,"RNF40","NS"
"283551",119.176926979654,-0.577968805449989,0.0849139453675014,-6.80652398082061,9.9985070489922e-12,3.12567310027005e-11,"LINC01588","NS"
"64412",319.483544539952,0.251951453747421,0.0370190994137409,6.80598549768879,1.00359822503022e-11,3.1370478328905e-11,"GZF1","NS"
"134218",745.883345823653,0.259162548496831,0.0380816442285256,6.80544534636196,1.0073711783722e-11,3.14849958701568e-11,"DNAJC21","NS"
"388514",20.2898754492712,-1.05762337262629,0.155416794788932,-6.8050777527784,1.00994675953451e-11,3.15620692144057e-11,"CYP4F24P","Down"
"286076",4.97239386470064,0.918914093191357,0.13503675295803,6.80491846154623,1.01106485190848e-11,3.15935824709857e-11,"LINC02878","NS"
"374819",174.291007540786,0.570999211050031,0.0839146602828128,6.80452270348977,1.0138479970662e-11,3.16771125306635e-11,"LRRC37A3","NS"
"100506272",2.30223135487416,4.17058878576056,0.61292398761589,6.80441436463115,1.01461119130547e-11,3.16971133556533e-11,"LINC02492","Up"
"107985395",12.8478584529511,0.535367808319012,0.0786796428702649,6.80440058938475,1.01470827149721e-11,3.16971133556533e-11,"PANK2-AS1","NS"
"23405",1664.97468995315,-0.333304735353984,0.0489910884469307,-6.80337477529274,1.02196326066092e-11,3.19202798053289e-11,"DICER1","NS"
"3550",1178.92521732325,0.318302247368681,0.046792654227003,6.80239778287669,1.02892019715514e-11,3.21340894020971e-11,"IK","NS"
"2618",769.60120134994,0.266909455165941,0.0392402771934451,6.80192583375855,1.03229743563378e-11,3.2236067611561e-11,"GART","NS"
"6251",605.19583301083,0.31981464180095,0.0470183807553983,6.80190675779984,1.03243417010231e-11,3.22368418417071e-11,"RSU1","NS"
"105369312",81.823635714486,-0.936268430813469,0.137651433635371,-6.80173396009501,1.03367357448042e-11,3.22720420618899e-11,NA,"NS"
"51263",565.202196886732,0.296651591878471,0.0436148633430012,6.80161690627134,1.03451397972315e-11,3.22912785476559e-11,"MRPL30","NS"
"55741",314.361723488957,0.255307303790251,0.0375362062216958,6.80162780123166,1.03443572950048e-11,3.22912785476559e-11,"EDEM2","NS"
"145783",72.6325169076467,0.393081159638834,0.0577966286218937,6.80110880187105,1.0381697560817e-11,3.2401877788708e-11,"TCF12-DT","NS"
"286256",402.122150198886,-0.797516684198156,0.117276593092223,-6.80030569758289,1.04397386231194e-11,3.25794964096869e-11,"LCN12","NS"
"6217",5853.21643345406,0.443182624819615,0.0651802724377545,6.79933679692491,1.05101851433014e-11,3.27957862993599e-11,"RPS16","NS"
"9334",718.599942399746,0.408242596833733,0.0600423204797973,6.79924749029471,1.05167018126132e-11,3.28125654170786e-11,"B4GALT5","NS"
"105376018",16.0398329963092,-0.457919925337976,0.0673494222998465,-6.79916634324301,1.05226265129526e-11,3.28274941306476e-11,"LOC105376018","NS"
"10488",419.643822444255,0.336444138481203,0.04948429357616,6.79900861802526,1.05341516863875e-11,3.2859889543391e-11,"CREB3","NS"
"109623479",17.4361025167568,-1.02839399783798,0.151266979199871,-6.79853596123677,1.05687633976818e-11,3.29642855330271e-11,"SNORD169","Down"
"105378433",19.9872159112543,-1.02704779622408,0.15107178558015,-6.79840906281724,1.05780748696638e-11,3.29897552627874e-11,"LOC105378433","Down"
"112268153",16.9877523745337,1.19938715203264,0.176426858417684,6.79821180737195,1.05925649128547e-11,3.30313680953318e-11,"LOC112268153","Up"
"92521",203.267267053075,0.79932328345392,0.117600003372748,6.79696650110091,1.06844928547602e-11,3.33144245594828e-11,"SPECC1","NS"
"5360",861.916005510109,0.742051309176887,0.109178490257874,6.79668043974782,1.07057199045845e-11,3.33769970566444e-11,"PLTP","NS"
"2904",31.089596010213,-1.26249160882043,0.185761044427152,-6.79632057794297,1.07324819649659e-11,3.34568105246901e-11,"GRIN2B","Down"
"1632",1562.58377008299,-0.468305427298399,0.0689114151233891,-6.79575983833559,1.07743134991226e-11,3.3583578325331e-11,"ECI1","NS"
"85026",173.128449336264,0.408069996681756,0.0600491994197733,6.79559428976142,1.07866940381653e-11,3.36185297522819e-11,"ARRDC1-AS1","NS"
"105378085",50.2052602279546,0.979687127991444,0.144167117028027,6.79549642239836,1.07940195958238e-11,3.36377206276954e-11,"LOC105378085","NS"
"2958",370.171049624383,0.338847137927025,0.0498643303905755,6.79538129305891,1.08026434841242e-11,3.36609529383045e-11,"GTF2A2","NS"
"105377324",1.03752289276696,2.40719235961076,0.354272220396873,6.79475335919398,1.08497984862688e-11,3.38042298828918e-11,"LOC105377324","Up"
"56670",105.807236266868,-0.83113248889632,0.122335652666777,-6.79386974098382,1.09164959091098e-11,3.40083566843946e-11,"SUCNR1","NS"
