"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0001067","transcription regulatory region nucleic acid binding",262,0.364329039327409,1.85948208636845,7.18343463089681e-08,3.34356230092652e-06,2.85275155198295e-06,1080,"tags=40%, list=26%, signal=32%","MMP12/SP8/HMGA2/TBX4/PITX1/SIX1/HOXA10/HOXD1/MAFA/ZIC2/ZNF729/SIX2/HOXC9/ZIC5/DLX6/HOXA11/ZNF716/DACH2/HOXB13/HOXC6/DLX5/DMBX1/EVX1/EBF2/ALX1/HOXC8/ISX/ZNF695/MYBL2/HOXD9/HOXA13/HOXD10/FEZF1/DRGX/HOXC5/LHX3/ZNF99/ZNF560/NKX3-2/SOX11/SOHLH2/HOXD4/ZNF723/OTX1/PRDM9/RFX6/IRX5/ZNF679/SIX4/E2F8/HOXD3/E2F1/TLX2/LMX1B/MESP2/HES2/HOXC13/HMX3/ZNF556/HOXC10/E2F7/PITX2/PRRX2/HOXA6/SOX2/ZNF728/MYCN/ZNF98/OSR2/PTF1A/ZNF730/TCF24/ZNF492/DLX1/DLX2/EN2/E2F2/RHOXF2B/ETV4/HOXA9/EN1/DLX4/SOHLH1/FOXN4/CREB3L1/HOXA7/PRRX1/POU3F2/IRX3/MSX1/UHRF1/TFAP2A/KCNH2/BARX1/POU3F4/ZNF883/HOXD13/ISL2/ZNF676/TLX1/HOXD8/NKX2-2/OVOL1/VAX2/FOXJ1/SIX3"
"GO:0004497","monooxygenase activity",44,-0.42514230094354,-3.06883712970861,8.79954206003325e-08,3.75447127894752e-06,3.20334206571386e-06,885,"tags=61%, list=21%, signal=49%","CYP2D6/NOS1/CYP2J2/CYP2C18/CYP4V2/CYP2D7/KMO/CYP4F2/CYP8B1/CYP3A4/CYP2A6/DBH/CYP1A1/CYP3A43/CYP4A22/CYP4A11/CYP2E1/CYP2C19/CYP2A7/CYP2C9/CYP39A1/AKR1D1/CYP2C8/CYP2B6/CYP1A2/CYP26A1/TH"
"GO:0016712","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen",27,-0.557298255505178,-3.54585166452832,1.17811194372045e-07,4.63994857834516e-06,3.95883770561933e-06,885,"tags=78%, list=21%, signal=62%","CYP2D6/CYP2J2/CYP2C18/CYP4V2/CYP2D7/CYP4F2/CYP8B1/CYP3A4/CYP2A6/CYP1A1/CYP3A43/CYP4A22/CYP4A11/CYP2E1/CYP2C19/CYP2A7/CYP2C9/CYP39A1/CYP2C8/CYP2B6/CYP1A2"
"GO:0008391","arachidonate monooxygenase activity",13,-0.754622271644861,-3.27324016056638,1.44213284563661e-07,5.27408583547102e-06,4.49988820255031e-06,465,"tags=77%, list=11%, signal=69%","CYP4F2/CYP2A6/CYP1A1/CYP4A22/CYP4A11/CYP2E1/CYP2A7/CYP2C9/CYP2C8/CYP2B6"
"GO:0019825","oxygen binding",23,-0.582206882327819,-3.51081937624251,1.76125658439811e-07,5.71605063600878e-06,4.87697576879861e-06,458,"tags=65%, list=11%, signal=58%","CYP8B1/CYP3A4/TDO2/HBG1/CYP1A1/ALB/HBB/CYP2E1/HBA2/CYP2C19/CYP2A7/HBA1/HBD/CYP26A1/TH"
"GO:0016705","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",55,-0.367587142579402,-2.88873033678691,1.78626582375274e-07,5.71605063600878e-06,4.87697576879861e-06,670,"tags=47%, list=16%, signal=40%","CYP4V2/BBOX1/CYP2D7/KMO/PHYHD1/CYP4F2/CYP8B1/CYP3A4/CYP2A6/DBH/CYP1A1/CYP3A43/CYP4A22/CYP4A11/KDM8/CYP2E1/CYP2C19/CYP2A7/CYP2C9/CYP39A1/AKR1D1/CYP2C8/CYP2B6/CYP1A2/CYP26A1/TH"
"GO:0000977","RNA polymerase II transcription regulatory region sequence-specific DNA binding",249,0.357395259120661,1.81770140071885,5.32145436497736e-07,1.60269684404024e-05,1.36743254579914e-05,1080,"tags=40%, list=26%, signal=31%","SP8/HMGA2/TBX4/PITX1/SIX1/HOXA10/HOXD1/MAFA/ZIC2/ZNF729/SIX2/HOXC9/ZIC5/DLX6/HOXA11/ZNF716/DACH2/HOXB13/HOXC6/DLX5/DMBX1/EVX1/EBF2/ALX1/HOXC8/ISX/ZNF695/MYBL2/HOXD9/HOXA13/HOXD10/FEZF1/DRGX/HOXC5/LHX3/ZNF99/ZNF560/NKX3-2/SOX11/SOHLH2/HOXD4/ZNF723/OTX1/RFX6/IRX5/ZNF679/SIX4/E2F8/HOXD3/E2F1/TLX2/LMX1B/MESP2/HES2/HOXC13/HMX3/ZNF556/HOXC10/E2F7/PITX2/PRRX2/HOXA6/SOX2/ZNF728/MYCN/ZNF98/OSR2/PTF1A/ZNF730/TCF24/ZNF492/DLX1/DLX2/EN2/E2F2/RHOXF2B/ETV4/HOXA9/EN1/DLX4/CREB3L1/HOXA7/PRRX1/POU3F2/IRX3/MSX1/TFAP2A/BARX1/POU3F4/ZNF883/HOXD13/ZNF676/TLX1/HOXD8/NKX2-2/OVOL1/VAX2/FOXJ1/SIX3"
"GO:0030170","pyridoxal phosphate binding",18,-0.615136955031855,-3.1367825195332,6.29137590835039e-07,1.6105922325377e-05,1.37416894840285e-05,954,"tags=89%, list=23%, signal=69%","ALAS1/SHMT1/GPT/GOT2/CBS/AGXT2/OAT/GPT2/ETNPPL/ABAT/AGXT/SDS/CTH/ALB/TAT/AADAT"
"GO:0070279","vitamin B6 binding",18,-0.615136955031855,-3.1367825195332,6.29137590835039e-07,1.6105922325377e-05,1.37416894840285e-05,954,"tags=89%, list=23%, signal=69%","ALAS1/SHMT1/GPT/GOT2/CBS/AGXT2/OAT/GPT2/ETNPPL/ABAT/AGXT/SDS/CTH/ALB/TAT/AADAT"
"GO:0140110","transcription regulator activity",300,0.341563036695406,1.75293964850526,6.17287015350234e-07,1.6105922325377e-05,1.37416894840285e-05,1080,"tags=38%, list=26%, signal=31%","SP8/HMGA2/TBX4/SSX1/PAGE4/PITX1/SIX1/HOXA10/HOXD1/MAFA/ZIC2/ZNF729/SIX2/HOXC9/ZIC5/DLX6/HOXA11/NR0B1/ZNF716/DACH2/HOXB13/HOXC6/DLX5/DMBX1/EVX1/EBF2/ALX1/HOXC8/ISX/ZNF695/MYBL2/HOXD9/SHOX2/HOXA13/TGIF2LX/HOXD10/MNX1/FEZF1/DRGX/HOXC5/LHX3/ZNF99/ZNF560/NKX3-2/SOX11/SOHLH2/HOXD4/ZNF723/OTX1/RFX6/IRX5/ZNF679/SIX4/TRIP13/E2F8/HOXD3/E2F1/TLX2/LMX1B/MESP2/HES2/HOXC13/HMX3/ZNF556/HOXC10/E2F7/PITX2/PRRX2/HOXA6/SOX2/ZNF728/MYCN/ZNF98/OSR2/PTF1A/BRDT/WNT3A/ZNF730/TCF24/ZNF492/DLX1/DLX2/EN2/E2F2/MYT1/RHOXF2B/ETV4/TPRXL/HOXA9/EN1/DLX4/SOHLH1/FOXN4/CREB3L1/HOXA7/PRRX1/POU3F2/IRX3/MSX1/TFAP2A/BARX1/POU3F4/ZNF883/HOXD13/ISL2/ZNF676/RCOR2/POU2AF2/TLX1/HOXD8/NKX2-2/OVOL1/VAX2/FOXJ1/SIX3"
