"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0048598","embryonic morphogenesis",160,0.346089624664086,1.70629512329298,0.000257725751748391,0.00356228264196729,0.00285778017369944,1146,"tags=41%, list=27%, signal=31%","COL2A1/DKK1/SP8/HMGA2/TRIM71/TBX4/PITX1/SIX1/HOXA10/SIX2/HOXC9/DLX6/GPC3/HOXA11/NR0B1/COL11A1/DLX5/GJB6/ALX1/HOXD9/SHOX2/HOXA13/MMP9/HOXD10/APLN/STRA6/NKX3-2/CTHRC1/SOX11/HOXD4/OTX1/IRX5/SIX4/HOXD3/TLX2/MESP2/BMP7/HMX3/HOXC10/SOX2/MYCN/OSR2/WNT3A/MDFI/DLX2/SULF1/HOXA9/EN1/FOXN4/HOXA7/PRRX1/IRX3/MSX1/TFAP2A/POU3F4/HOXD13/COL8A1/USH1G/MFAP2/VAX2/SIX3/TBX18/SFRP2/STIL/LRP2"
"GO:0032729","positive regulation of type II interferon production",12,-0.599712368168744,-2.39455386781726,0.000261159037397044,0.00359093676420935,0.00288076745198932,1683,"tags=100%, list=40%, signal=60%","SLC11A1/WNT5A/IRF8/CD226/TXK/IL18R1/IL27/KLRC4-KLRK1/KLRK1/CD14/CD244"
"GO:0051384","response to glucocorticoid",36,-0.336920737224617,-2.15095550095714,0.00027121108998828,0.0037098304537257,0.00297614787595539,1047,"tags=58%, list=25%, signal=44%","CDO1/SRD5A1/FLT3/HMGCS2/PCK2/CPS1/BCKDHB/GPR83/ALPL/A2M/OXT/ZFP36/BCHE/AVPR1A/ASS1/TAT/GHR/PCK1/FOSB/FOS/TH"
"GO:0031047","regulatory ncRNA-mediated gene silencing",18,0.619104228909281,2.10349427307154,0.00028543525056859,0.00388427351289215,0.00311609182932177,473,"tags=44%, list=11%, signal=40%","LIN28B/TERT/TRIM71/HOTTIP/HOXA10-AS/TDRD5/SPOCD1/MAEL"
"GO:0005977","glycogen metabolic process",12,-0.592895010946582,-2.36733327012562,0.000305927903683405,0.00414179315755994,0.00332268254904729,637,"tags=83%, list=15%, signal=71%","AGL/PRKAG2/GCGR/PPP1R3B/GABARAPL1/G6PC1/GNMT/IGF1/GYS2/INS"
"GO:0007017","microtubule-based process",192,0.33021001254831,1.65895860318169,0.000317024079135291,0.00427012024957739,0.0034256307584329,1075,"tags=39%, list=26%, signal=30%","TUBA3C/CSAG1/UCHL1/MCIDAS/NEK2/SKA1/MYBL2/NUF2/CDC20/CENPA/KIF4A/KIF18B/DLGAP5/TTK/MISP/TUBB4A/RHO/KIFC1/CDK1/ASPM/SPAG6/KIF2C/CCNB1/BIRC5/CDC20B/KIF15/DIAPH3/KIF23/CDCA8/KIF18A/CCNB2/MAP7D2/CCDC187/TRIM54/KIF20A/RIBC2/KIF14/AURKB/SKA3/NDC80/PRC1/KASH5/CFAP61/DYNC1I1/XRCC2/WNT3A/SPMIP9/CFAP107/GTSE1/DCX/CFAP47/TPX2/SAPCD2/SPC25/CENPE/EFHC2/MAD2L1/CABYR/MAPT/TUBB3/AURKA/UHRF1/NUSAP1/INPP5J/PLK1/KIF11/KIF5A/CFAP144/RACGAP1/WDR62/TNP1/PCLAF/AP3B2/STMN1/FOXJ1"
"GO:0061687","detoxification of inorganic compound",10,-0.645778807449028,-2.38434484007216,0.000323639539809886,0.0043370984015132,0.0034793628324739,630,"tags=80%, list=15%, signal=68%","CAT/MT1H/MT1G/MT1F/MT1HL1/MT1E/MT1X/MT2A"
"GO:0010605","negative regulation of macromolecule metabolic process",450,0.281282054147056,1.47032462720905,0.000339491694894532,0.0045265559319271,0.00363135188797341,1141,"tags=34%, list=27%, signal=28%","MAGEB2/MAGEC2/MAGEC1/MAGEA4/MAGEA2/MAGEA2B/DKK1/LIN28B/MMP12/TERT/HMGA2/PRAME/MAGEA6/IGF2BP1/MAGEA12/MAGEA3/TRIM71/SSX1/PITX1/SIX1/ZIC2/HOTTIP/NR0B1/MAGEB1/HOXA10-AS/MAGEA1/UCHL1/HOXB13/SFN/DMBX1/HOXA11-AS/MAGEA10/ALX1/HOXC8/CENPF/HOXD9/NQO1/SHOX2/CARD18/DEPDC1/TGIF2LX/STC2/PBK/APLN/TDRD5/MAGEA11/IGF2BP3/MNX1/FEZF1/MAGEB17/NTS/SPOCK1/TM4SF20/NKX3-2/MAGEA9B/SOX11/CST4/SPOCD1/CDK1/TEX19/MAGEA9/IQGAP3/BIRC5/H2AC13/SIX4/E2F8/SPINK5/MAGED4/MAGED4B/MAEL/E2F1/HES2/BMP7/E2F7/PITX2/CCNE1/SOX2/AURKB/RBM24/CDC6/MYCN/ROBO1/OSR2/PRAMEF9/RIPPLY2/CDKN2A/POLQ/H2AC12/TREM2/MDFI/BEX2/DLX1/DLX2/PARPBP/H1-5/AFF2/PRAMEF4/PRAMEF8/FERMT1/EN1/DLX4/CDT1/H2AC16/IL37/PRAMEF7/FGF19/MAD2L1/CDKN2B-AS1/CREB3L1/HOXA7/PRRX1/PRAMEF27/CD24/POU3F2/MAPT/THY1/IRX3/CLDN19/MSX1/AURKA/PRAMEF26/UHRF1/TFAP2A/PRAMEF25/H2AC17/DAPL1/PLK1/LAPTM4B/PRAMEF15/CBX2/PKIA/LINC-ROR/RCOR2/IGF2BP2/HOXD8/TRAIP/TNP1/SERPINI1/CALCR/HELLS/OVOL1/VAX2/FOXJ1/SIX3/G6PD/H2AC4/H2AC25/NMB/TBX18/FOXM1/SFRP2/FABP4/HMGA1"
"GO:1901292","nucleoside phosphate catabolic process",36,-0.332003191972815,-2.11956111099557,0.000377894483983784,0.00501327355636778,0.0040218127573413,1895,"tags=86%, list=45%, signal=48%","ENO2/ENTPD2/PFKP/PDE4C/ALDOA/NUPR1/NUDT11/NT5M/PFKFB2/ENO1/ABCD1/UPP2/PRKAG2/PGM1/ACAT1/HK3/MLYCD/XDH/SLC4A4/ENO3/OGDHL/CBFA2T3/PDE2A/PDE7B/GPD1/HTR2A/ALDOB/IGF1/FBP1/NUDT10/INS"
"GO:0051302","regulation of cell division",37,0.489084697389682,2.00840868856341,0.000382592491804508,0.0050502208918195,0.00405145312374037,1221,"tags=62%, list=29%, signal=44%","SSTR5/SFN/KIF18B/ASPM/MDK/BIRC5/E2F8/KIF23/CDCA8/E2F7/KIF20A/KIF14/AURKB/CDC6/PRC1/THBS4/ECT2/AURKA/PLK1/RACGAP1/SFRP2/BLM/IL1A"
"GO:0050764","regulation of phagocytosis",16,-0.489587855781661,-2.2060791898158,0.00038991605945378,0.00512128555700487,0.00410846353297201,559,"tags=50%, list=13%, signal=43%","COLEC11/FPR2/APOA1/MBL2/CFP/COLEC10/FCN3/FCN2"
"GO:0050766","positive regulation of phagocytosis",15,-0.534552786719254,-2.33763739700348,0.000397995372401746,0.00518546762241345,0.00415995249453583,559,"tags=53%, list=13%, signal=46%","COLEC11/FPR2/APOA1/MBL2/CFP/COLEC10/FCN3/FCN2"
"GO:0001501","skeletal system development",167,0.339793728117312,1.68350931636308,0.000398731033087095,0.00518546762241345,0.00415995249453583,908,"tags=35%, list=22%, signal=29%","COL2A1/HMGA2/TBX4/PITX1/SIX1/HOXA10/HOXD1/SIX2/HOXC9/DLX6/HOXA11/COL11A1/HOXC6/DLX5/COMP/ALX1/HOXC8/HOXD9/SHOX2/HOXA13/MMP9/HOXD10/HOXC5/NKX3-2/SFRP4/SOX11/HOXD4/MATN3/MDK/PTHLH/IRX5/RFLNA/ACAN/SIX4/HOXD3/BCAN/BMP7/HOXC10/PITX2/HOXA6/HAPLN1/MYCN/OSR2/RIPPLY2/DLL3/MDFI/DLX1/DLX2/SULF1/EXTL1/COL1A1/HOXA9/EN1/DLX4/GDF10/HOXA7/PRRX1/MSX1/TFAP2A"
"GO:0006958","complement activation, classical pathway",15,-0.533980374289956,-2.33513419669384,0.000404165720645622,0.00522396791345762,0.00419083869293331,1162,"tags=87%, list=28%, signal=63%","CR1/MASP2/C1S/C1RL/SERPING1/CFI/C8B/C1R/MBL2/C6/C7/C8A/C9"
"GO:0006790","sulfur compound metabolic process",77,-0.236976982007115,-1.87871947634173,0.000405649023582883,0.00522396791345762,0.00419083869293331,1047,"tags=57%, list=25%, signal=44%","CDO1/ACACB/GSTA2/GSTM1/SULT2A1/HS3ST3B1/ACAT1/GSTM2/ACSM2A/SLC1A2/MTHFD1/MLYCD/HMGCS2/SLC19A3/HS3ST3A1/CPS1/SULT1A2/MSRA/GSTM5/SLC27A2/ACOT12/CBS/SULT1A1/ACSM5/GGT5/GCDH/AGXT/PANK1/PDK4/ACSL1/SULT1E1/B3GAT1/GNMT/MAT1A/BHMT/ACSM3/CTH/TDO2/GSTZ1/GLYAT/AADAT/GHR/CHST4/NDST3"
"GO:0015748","organophosphate ester transport",23,-0.426943296669923,-2.26423143612093,0.000413623954497371,0.00527520405735778,0.00423194201092657,1751,"tags=87%, list=42%, signal=51%","ATP8A2/ATP10B/TNFAIP8L3/PRELID3A/ABCD1/CR1/SLC35D1/LDLR/SCP2/PLSCR4/XKR4/APOC3/G6PC1/SLC25A25/APOA1/APOA5/MFSD2A/CETP/SLC25A47/PITPNM3"
"GO:0044839","cell cycle G2/M phase transition",39,0.481649582819654,2.00131293926882,0.00041268251247097,0.00527520405735778,0.00423194201092657,1183,"tags=62%, list=28%, signal=45%","CENPF/MELK/CDK1/CCNB1/BIRC5/DTL/KCNH5/CCNB2/TICRR/KIF14/AURKB/CDC6/NDC80/CLSPN/CDC25C/CDC25A/ORC1/AURKA/PLK1/PKIA/PKMYT1/FOXM1/CCNA2/BLM"
"GO:0009069","serine family amino acid metabolic process",13,-0.566947009167726,-2.30948957729842,0.000419970839343481,0.00533039911474418,0.00427622129938808,1047,"tags=85%, list=25%, signal=64%","CDO1/MTHFD1/SHMT1/HAO1/CBS/AGXT2/RIDA/AGXT/SDS/CTH/GLYAT"
"GO:0005996","monosaccharide metabolic process",60,-0.261181618882135,-2.08006964178855,0.00042728579656578,0.00539729427240985,0.00432988679269881,1236,"tags=60%, list=30%, signal=43%","UXS1/SERPINA12/RORA/FOXO1/PRKAG2/MST1/ACACB/PGM1/TKFC/HK3/MLYCD/C1QTNF1/RGN/GPT/PCK2/PPARGC1A/SIK1/RBP4/SLC23A2/DCXR/PPP1R3B/ENO3/SDS/G6PC1/ERRFI1/PDK4/GPD1/GNMT/ALDOB/IGFBP3/IGF1/NNMT/FBP1/PCK1/NPY1R/INS"
"GO:0050832","defense response to fungus",16,-0.486197101166173,-2.19080047506284,0.000433585773462838,0.00545079258067567,0.00437280489326932,1195,"tags=75%, list=29%, signal=54%","HRG/LEAP2/PLA2G5/ARG1/CLEC4C/S100A12/ANG/TSLP/DEFA3/DEFA1/DEFA1B/HAMP"
"GO:1901989","positive regulation of cell cycle phase transition",30,0.522913136100816,2.03603222843846,0.000453556550136571,0.00567483076948126,0.00455253568907348,801,"tags=53%, list=19%, signal=43%","TERT/SKA1/UBE2C/CDC20/DLGAP5/CDK1/CDCA5/CCNB1/BIRC5/DTL/CCNE1/CDC6/RRM2/SKA3/CDC25C/CDC25A"
"GO:0002757","immune response-activating signaling pathway",59,-0.264703253195109,-2.10056898738819,0.000460203889384516,0.00567728162605197,0.00455450184673707,1186,"tags=58%, list=28%, signal=42%","KCNJ8/NCR3/CR1/SCIMP/CD226/TRGC1/LIME1/TXK/TRDC/TKFC/FCGR2B/KLRC3/KLRC4-KLRK1/KLRK1/PYDC5/TRGC2/NR4A3/FYB2/VTCN1/KLRC4/CD14/LILRA2/RNF125/PLPP4/SKAP1/LRRC19/COLEC11/FPR2/MBL2/KLRD1/ESR1/COLEC10/FCN3/FCN2"
"GO:1905820","positive regulation of chromosome separation",16,0.626719737066265,2.06497236855493,0.000458371016786583,0.00567728162605197,0.00455450184673707,762,"tags=62%, list=18%, signal=51%","SKA1/UBE2C/CDC20/DLGAP5/BIRC5/CDCA8/AURKB/SKA3/NCAPH/NCAPG"
"GO:0009792","embryo development ending in birth or egg hatching",170,0.335747364182685,1.66446984299955,0.000458428439695726,0.00567728162605197,0.00455450184673707,908,"tags=34%, list=22%, signal=28%","COL2A1/DKK1/MYO18B/TRIM71/SIX1/HOXD1/SIX2/HOXC9/DLX6/HOXA11/COL11A1/HOXC6/DLX5/NEK2/EVX1/ALX1/HOXD9/SHOX2/HOXD10/HOXC5/NKX3-2/CTHRC1/SOX11/HOXD4/IRX5/CCNB1/SIX4/E2F8/HOXD3/ACSL4/DIAPH3/MESP2/CCNB2/BMP7/E2F7/HOXA6/RRM2/MYCN/OSR2/XRCC2/WNT3A/GINS1/RIPPLY2/DLL3/ASF1B/MDFI/DLX1/DLX2/SULF1/CRIPTO/COL1A1/HOXA9/EN1/DLX4/HOXA7/PRRX1/MSX1/TFAP2A"
"GO:0033559","unsaturated fatty acid metabolic process",42,-0.31141763059886,-2.16822848551237,0.000466810833156438,0.00573200278852557,0.00459840096112977,1008,"tags=55%, list=24%, signal=42%","CYP4F12/GSTM1/SCP2/EDN2/GSTM2/CYP2D6/CYP2J2/CYP2C18/CYP2D7/ACAA1/CYP4F2/CYP2A6/AVPR1A/CYP1A1/CYP4A22/CYP4A11/CYP2E1/CYP2C19/CYP2A7/CYP2C9/CYP2C8/CYP2B6/CYP1A2"
"GO:0034728","nucleosome organization",58,0.436519674323232,1.92717045643597,0.000483792977282431,0.00591302527789638,0.00474362314957237,1719,"tags=76%, list=41%, signal=45%","TSPY4/TSPY3/TSPY8/TSPY10/H3C2/TSPY1/TSPY2/NAP1L6P/ASF1B/H1-5/H2BC9/H3C3/H4C8/H3C8/H3C15/H3C14/MCM2/H2BC17/TNP1/H2BC13/H2AC25/HMGA1/H3C11/H2BC7/H2BC8/H3C13/H3C12/H2BC11/H1-1/H4C1/H3C10/H4C4/H4C15/H2BC3/H4C14/H3C7/H1-6/H2AX/H4C5/H3C4/ATAD2/H4C9/H2BC6/H3C1"
"GO:0045931","positive regulation of mitotic cell cycle",30,0.520781621384555,2.02773289082752,0.000489840693857363,0.00595935222020018,0.00478078814475389,901,"tags=57%, list=22%, signal=45%","TERT/SKA1/UBE2C/CDC20/DLGAP5/CDK1/CDCA5/CCNB1/BIRC5/DTL/CCNE1/CDC6/RRM2/SKA3/CDC25C/CDC25A/AURKA"
"GO:0043255","regulation of carbohydrate biosynthetic process",21,-0.43502207706017,-2.22292180519541,0.000503969804977461,0.00609518921471394,0.00488976104465887,1105,"tags=76%, list=26%, signal=56%","SERPINA12/FOXO1/PRKAG2/MST1/SMPD3/GPT/PPARGC1A/SIK1/PPP1R3B/GNMT/CD244/IGF1/NNMT/FBP1/PTH1R/INS"
