"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0034440","lipid oxidation",40,-0.659936101549615,-2.49898980133961,6.68804921313937e-08,1.39001105295763e-06,1.08649046902546e-06,757,"tags=72%, list=18%, signal=60%","ADH7/HAO1/ABCC9/EHHADH/SLC27A2/ECHDC2/PLIN5/SCP2/ACADL/ACACB/ACAT1/PRKAG2/ACOX2/PDK4/CYP4F2/IVD/ACAA2/ACAD11/ECHS1/MLYCD/CYP4V2/MFSD2A/GCDH/HAO2/ACAA1/ETFDH/ACADS/BDH2/ADH4"
"GO:0044839","cell cycle G2/M phase transition",39,0.796990068147167,2.00666838274535,6.89724804654884e-08,1.41886245529005e-06,1.10904192542252e-06,398,"tags=59%, list=10%, signal=54%","CENPF/MELK/CCNB1/CDK1/BIRC5/DTL/KIF14/NDC80/CCNB2/CDC6/TICRR/AURKB/CLSPN/ORC1/CDC25A/AURKA/CCNA2/PLK1/FOXM1/PKMYT1/CDC25C/BLM/CHEK1"
"GO:0032465","regulation of cytokinesis",20,0.873311404093069,2.00052892973281,7.20401773128514e-08,1.46699997437079e-06,1.14666821304985e-06,232,"tags=70%, list=6%, signal=66%","BIRC5/CDCA8/KIF20A/PRC1/ECT2/KIF14/KIF23/RACGAP1/CDC6/AURKB/E2F8/E2F7/AURKA/PLK1"
"GO:0033554","cellular response to stress",307,0.542043925379367,1.50620133739176,9.49048713447461e-08,1.91328220631008e-06,1.49550097266405e-06,767,"tags=35%, list=18%, signal=31%","TOP2A/EXO1/IGF2BP1/UBE2T/CDCA5/CDK1/PBK/HMGA2/PTTG1/TERT/SLC7A11/DTL/ECT2/E2F1/TRIP13/STC2/SFN/TICRR/SPP1/NEIL3/CLSPN/XRCC2/MCM10/PARPBP/CDC45/NQO1/CDKN2A/POLQ/MCM4/WDR76/TRAIP/RAD51AP1/CCNA2/RBM24/PCLAF/RFC4/MCM2/PLK1/WDHD1/THBS4/FEN1/EZH2/MAGEA2/HMGA1/MAGEA2B/MCM3/FOXM1/UHRF1/RNASEH2A/ESCO2/MAPK8IP2/MAPT/PYCR1/CSPG5/GBA1/PDIA2/CIP2A/FANCD2/THY1/COMP/MAGEA3/BLM/MAEL/ERCC6L/GINS4/CLGN/CHEK1/RNFT2/MCM6/TREM2/H2AX/MCM8/RAD54L/CDKN2B/PAGE4/G6PD/FANCB/RRAGD/KRT20/MSH2/VPS72/PIF1/CDC7/RECQL4/RAD51/MSX1/SRXN1/HMGB2/SLC2A1/TAF6/HILPDA/INAVA/IRAK1/PPP4R3C/EHMT2/MMP3/EGLN3/RMI2/NUDT1/TONSL/FANCI/TP73/PRKDC/SPHK1/SOX4/HROB/NSMCE2/EME1"
"GO:0006635","fatty acid beta-oxidation",25,-0.759670475946828,-2.61507700636097,1.11236212797925e-07,2.22031886139225e-06,1.73549359623235e-06,663,"tags=80%, list=16%, signal=68%","EHHADH/SLC27A2/ECHDC2/PLIN5/SCP2/ACADL/ACACB/ACAT1/ACOX2/IVD/ACAA2/ACAD11/ECHS1/MLYCD/MFSD2A/GCDH/ACAA1/ETFDH/ACADS/BDH2"
"GO:0000086","G2/M transition of mitotic cell cycle",36,0.79052021675645,1.98265568787362,1.1670930677802e-07,2.30672512220087e-06,1.80303232452731e-06,398,"tags=58%, list=10%, signal=53%","CENPF/MELK/CCNB1/CDK1/BIRC5/DTL/KIF14/CDC6/TICRR/AURKB/CLSPN/ORC1/CDC25A/AURKA/CCNA2/PLK1/FOXM1/PKMYT1/CDC25C/BLM/CHEK1"
"GO:0009063","amino acid catabolic process",52,-0.59248002652216,-2.34154587195655,1.36882929678714e-07,2.67918433235231e-06,2.09416193897838e-06,941,"tags=79%, list=22%, signal=62%","CDO1/SDS/PRODH2/HAL/HGD/HPD/AGXT2/HAAO/OAT/GPT/FTCD/AMDHD1/SHMT1/AGXT/ACAT1/QDPR/RIDA/HMGCL/GLUD1/CBS/ACADSB/GPT2/ABAT/TAT/IVD/SARDH/GLS2/ECHS1/ALDH6A1/GOT2/TDO2/UROC1/KMO/MAT1A/HOGA1/ALDH8A1/BCKDHB/HMGCLL1/IDO2/GSTZ1/AADAT"
"GO:0006260","DNA replication",68,0.706535725701295,1.868549766987,1.57592922461229e-07,3.05487818924844e-06,2.38781988789939e-06,959,"tags=79%, list=23%, signal=62%","EXO1/CDK1/DTL/GINS1/CDC6/TICRR/E2F8/MCM10/CDC45/ORC1/CCNE1/DSCC1/CDC25A/POLQ/MCM4/CDT1/E2F7/TRAIP/FAM111B/CCNA2/PCLAF/RFC4/MCM2/ORC6/WDHD1/FEN1/MCM3/RNASEH2A/ESCO2/GMNN/CCNE2/BLM/CHEK1/MCM6/MCM8/MCIDAS/CDC7/RECQL4/RAD51/PRIM2/TK1/EHMT2/RMI2/TONSL/DBF4/EME1/MMS22L/MCM7/POLD1/GINS3/BARD1/MCM5/NPM2/BRCA1"
"GO:0006325","chromatin organization",232,0.565301233008579,1.57042199647225,1.97070093383562e-07,3.78374579296439e-06,2.95753313077887e-06,964,"tags=44%, list=23%, signal=35%","DUSP9/NEK2/MELK/BUB1B/CENPA/HJURP/CDK1/MKI67/PBK/HMGA2/BUB1/TTK/CENPI/CDKN3/DQX1/ASF1B/CDC25A/CENPW/POLQ/MCM4/AURKA/MCM2/EZH2/HMGA1/MCM3/H2AC13/CDKN2B-AS1/UHRF1/H3C2/PKMYT1/CDC25C/HELLS/DNAJC6/SPOCD1/BLM/MAEL/ERCC6L/CBX2/CHEK1/MCM6/H2AX/MCM8/RAD54L/H2AC12/VCX/LMNB1/H3C15/H3C14/ATAD2/HASPIN/VPS72/H4C8/HDAC11/PIF1/CDC7/RECQL4/H2AC17/H1-5/H3C3/TEX19/MYCN/HMGB2/H4C14/H4C15/PKM/PTP4A3/H2BC17/IRAK1/EHMT2/TDRD5/TONSL/TPTE/H2AZ1/PRKDC/BEND3/H2BC8/LMNB2/H2BC11/NSMCE2/FIRRE/MMS22L/SMYD3/FIGNL1/H2AC16/MCM7/DCAF13/LOXL2/MSL3B/EPHA10/WNK4/OIP5/BARD1/MCM5/NPM2/H2BC9/H2AC4/H2BC7/H3C13/H3C10/BRCA1/DDX53"
"GO:0045132","meiotic chromosome segregation",37,0.776505807704953,1.94901877945257,2.22978660570764e-07,4.24080169538359e-06,3.31478703946807e-06,378,"tags=51%, list=9%, signal=47%","NUF2/SKA1/ASPM/PTTG1/TTK/NDC80/CCNB2/TRIP13/NCAPH/ZWINT/SKA3/CCNE1/AURKA/PLK1/MND1/FANCD2/CCNE2/SGO1/MAEL"
