"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0005875","microtubule associated complex",35,0.795428739389204,1.96487951391739,1.54239623369363e-07,2.10252960277184e-06,1.72611656069869e-06,457,"tags=49%, list=11%, signal=44%","KIF4A/KIFC1/KIF18B/BIRC5/KIF2C/CDCA8/KIF20A/KIF14/KIF23/KIF18A/KIF15/AURKB/KIF11/AURKA/TRIM54/PEA15/DYNC1I1"
"GO:0000940","outer kinetochore",15,0.89249075017191,1.94065204847623,3.93828074029355e-07,4.89964456416307e-06,4.02246779906906e-06,232,"tags=80%, list=6%, signal=76%","CENPF/NUF2/SKA1/CCNB1/BUB1B/BUB1/SPC24/NDC80/ZWINT/SKA3/SPC25/PLK1"
"GO:0000228","nuclear chromosome",55,0.715917380763184,1.847990248732,3.97268478175384e-07,4.89964456416307e-06,4.02246779906906e-06,1090,"tags=84%, list=26%, signal=63%","NEK2/TOP2A/BIRC5/HMGA2/GINS1/NCAPH/NCAPG/MCM10/CDC45/ORC1/MCM4/MCM2/PLK1/ORC6/WDHD1/MCM3/NCAPG2/BLM/GINS4/CHEK1/MCM6/H2AX/RAD51/TEX11/INCENP/PRIM2/TUBG1/SMC4/SMC1B/TONSL/EME1/FIRRE/MMS22L/FIGNL1/MCM7/DMC1/POLD1/GINS3/MCM5/BRCA1/GINS2/POLE2/RRS1/PCNA/NCAPD2/PRIM1"
"GO:0099512","supramolecular fiber",213,0.561646380397518,1.55217059964754,8.13113268842152e-07,9.57256075591442e-06,7.85879810077103e-06,761,"tags=31%, list=18%, signal=27%","NEK2/KIF4A/SKA1/KIFC1/MYO18B/ASPM/KIF18B/CDK1/BIRC5/COL2A1/KIF2C/KIF20A/PRC1/KIF14/KIF23/KIF18A/KIF15/RACGAP1/GTSE1/AURKB/TPX2/DIAPH3/NUSAP1/SKA3/KIF11/STMN1/COL11A1/AURKA/CENPE/EPPK1/PLK1/TUBB4A/FLNC/MYO1A/MAPT/RIBC2/ODAM/CCT3/MYH4/TRIM54/CKAP2/LMNB1/DYNC1I1/TUBA3C/KRT20/TUBA1B/ACTL8/PSRC1/INCENP/GAS2L3/MISP/TUBG1/TUBA1C/SLC2A1/NEB/TUBB3/KRTAP5-1/COL1A1/TNNT1/JPH1/POTEF/MTCL2/POTEE/SPAG6/LMNB2/CCT6A"
"GO:0005876","spindle microtubule",18,0.854050262048585,1.91400253415838,1.01518074138104e-06,1.14318179138126e-05,9.38519495464395e-06,232,"tags=72%, list=6%, signal=69%","KIF4A/SKA1/KIF18B/CDK1/BIRC5/PRC1/KIF18A/AURKB/SKA3/KIF11/AURKA/CENPE/PLK1"
"GO:0099081","supramolecular polymer",218,0.555196875111956,1.53500634628845,1.32623270419688e-06,1.43122612661246e-05,1.17499564143758e-05,763,"tags=31%, list=18%, signal=27%","NEK2/KIF4A/SKA1/KIFC1/MYO18B/ASPM/KIF18B/CDK1/BIRC5/COL2A1/KIF2C/KIF20A/PRC1/KIF14/KIF23/KIF18A/KIF15/RACGAP1/GTSE1/AURKB/TPX2/DIAPH3/NUSAP1/SKA3/KIF11/STMN1/COL11A1/AURKA/CENPE/EPPK1/PLK1/TUBB4A/FLNC/MYO1A/MAPT/RIBC2/ODAM/CCT3/MYH4/TRIM54/CKAP2/LMNB1/DYNC1I1/TUBA3C/KRT20/TUBA1B/ACTL8/PSRC1/INCENP/GAS2L3/MISP/TUBG1/TUBA1C/SLC2A1/NEB/TUBB3/KRTAP5-1/COL1A1/TNNT1/JPH1/POTEF/MTCL2/POTEE/SPAG6/LMNB2/CCT6A/COL8A1"
"GO:0000785","chromatin",326,0.520136758954995,1.44911732853489,2.21844367905398e-06,2.29830765149993e-05,1.88684472913223e-05,1403,"tags=55%, list=34%, signal=39%","CENPF/CDCA5/CENPA/HMGA2/E2F1/PITX1/EBF2/HOXA10/TBX4/SIX1/ASF1B/E2F8/PARPBP/HOXD1/HOXD4/HOXD9/DSCC1/CDKN2A/E2F2/E2F7/WDR76/RAD51AP1/PRAME/FAM111B/SP8/MCM2/SIX2/SIX4/PLK1/EZH2/HMGA1/H2AC13/MAFA/FOXM1/UHRF1/H3C2/MESP2/ESCO2/OTX1/HELLS/SHOX2/FANCD2/HOXD3/MAEL/CBX2/ISX/CHEK1/MTBP/H2AX/H2AC12/FANCB/ETV4/H3C15/H3C14/ACTL8/VPS72/H4C8/DLX5/HOXD10/HOXA13/RAD51/H2AC17/HEY1/MSX1/H1-5/H3C3/INCENP/RFX8/MYCN/HMGB2/HOXC6/H4C14/HOXC9/H4C15/PLCB1/TAF6/H2BC17/HES6/DMBX1/EHMT2/POTEF/DLX6/TLX1/EVX1/MNX1/TONSL/IRX5/HES2/FANCI/TP73/H2AZ1/PRKDC/POTEE/BEND3/NKX3-2/H2BC8/SOX4/H2BC11/EME1/MMS22L/IRX3/H2AC16/MCM7/SOX11/LOXL2/MSL3B/SCX/TLX2/PRRX1/TFAP2A/OIP5/UBE2U/NPM2/SP6/HOXD8/H2BC9/H2AC4/LHX3/H2BC7/H3C13/H3C10/RFX5/CREB3L1/FOXN4/POTEI/RHNO1/NR0B1/MYT1/PCNA/FANCE/CBX1/NSD2/POTEKP/SOX2/H3C4/SUV39H2/E2F3/RFX6/CHAF1B/H2AC11/H4C1/H3C8/H2BC13/HOXA6/RAD21/H2AC7/SP5/H4C4/RBL1/HOXA9/HOXB13/CDK4/H2BC18/FAAP24/ISL2/FOXD2/LEF1/RHOXF2B/H3C11/VAX2/H2BC15/H4C5/H1-4/TRNP1/TBX18/FANCG/H2AC19/DLX4/POU3F2/H2AC18/EBF1/H4C9/FOXS1/H2AC25/HOXA3/HOXC5/EMX1/E2F5"
"GO:0045171","intercellular bridge",28,0.79297727942319,1.90425727408744,3.11103036840429e-06,3.09906486698735e-05,2.54424345918083e-05,646,"tags=57%, list=15%, signal=49%","SKA1/CDCA8/KIF20A/PRC1/CDC6/CEP55/TPX2/CENPE/TUBB4A/FLNC/FAM83D/CD34/CDC7/TRIM45/TUBB3/JPT1"
"GO:0005730","nucleolus",120,0.593321661708687,1.60111419610471,2.14484427512838e-05,0.000205746173058612,0.000168911712895101,1064,"tags=50%, list=25%, signal=38%","NEK2/TOP2A/UBE2T/HJURP/MKI67/CDCA8/TERT/SPC24/DTL/SIX1/E2F8/MCM10/NUSAP1/NOX4/HOXD9/CDKN2A/CENPW/TRAIP/ORC6/FEN1/PKMYT1/FANCD2/SAPCD2/CAPG/LIN28B/BLM/CENPH/VCX/ETV4/ILF2/PLK4/RAD51/TXNRD1/H1-5/MYCN/HMGB2/MNX1/RDM1/PRKDC/BEND3/VCX3B/EME1/BOP1/VCX3A/GPATCH4/ABCC4/DCAF13/CA9/UBD/CCNO/NPM2/CSTB/DDX53/RRS1/PNMA3/REXO5/PODXL/ZFP69B/DSN1/NSD2"
"GO:0140513","nuclear protein-containing complex",123,0.576818140084028,1.56116475008497,7.87942018039896e-05,0.000728846366686904,0.000598361983624282,1041,"tags=54%, list=25%, signal=42%","MYBL2/UBE2C/CDC20/BUB1B/BIRC5/TERT/E2F1/GINS1/DQX1/E2F8/XRCC2/CDC45/ORC1/DSCC1/MCM4/E2F2/E2F7/MAD2L1/RFC4/MCM2/ORC6/EZH2/HMGA1/MCM3/UBE2S/GINS4/CBX2/MCM6/FANCB/MSH2/HDAC11/RAD51/PRIM2/S100A10/ANXA2/SNRPB/BCL9/TAF6/TONSL/DBF4/SCNM1/SAE1/PRKDC/PYGO2/INTS8/CDC20B/BOP1/MMS22L/SNRPE/SF3B4/UBQLN4/MCM7/HSP90AB1/SCML2/POLD1/GINS3/BARD1/MCM5/BRCA1/GINS2/RFX5/RCOR2/POLE2/NABP2/PCNA/FANCE"
